Sale_Date,State,City,Car_Brand,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep
2021-11-16,Ogun,Sango Ota,Toyota,Corolla,Nigerian Used,4000000,1,5.32,3787200.0,Individual,2021-11-17,On-Time,9,Lagos,Tayo,13,South West,Funke
2021-12-03,Lagos,Lekki,Honda,CR-V,Nigerian Used,9300000,1,9.61,8406270.0,Individual,2021-12-08,On-Time,12,Lagos,Paul,8,South West,Ngozi
2024-11-11,Osun,Osogbo,Toyota,Sonata,Nigerian Used,9250000,1,6.37,8660775.0,Individual,2024-11-20,On-Time,4,Lagos,John,6,South West,Emeka
2021-12-03,Ekiti,Omuo,KIA,Rio,Nigerian Used,4000000,1,4.98,3800800.0,Individual,2021-12-11,On-Time,10,Lagos,Paul,11,South West,Ade
2026-01-06,Lagos,Ajah,Toyota,Rav4,Nigerian Used,2500000,2,15.48,4226000.0,Individual,2026-01-12,Delayed,3,Lagos,Paul,15,South West,Chidi
2024-06-24,Osun,Ede,Benz,GLE 450,Nigerian Used,6900000,1,18.33,5635230.0,Individual,2024-07-01,Delayed,7,Lagos,Mike,14,South West,Chidi
2022-06-09,Lagos,Epe,Toyota,Camry,Nigerian Used,4000000,1,5.45,3782000.0,Individual,2022-06-11,On-Time,13,Lagos,Chuka,13,South West,Sola
2024-05-26,Anambra,Awka,Hyundai,Santa Fe,Nigerian Used,7700000,1,10.62,6882260.0,Individual,2024-06-01,Delayed,5,Lagos,John,7,South East,Bola
2021-04-04,Lagos,Alimosho,Toyota,Highlander,Nigerian Used,4000000,1,0.51,3979600.0,Individual,2021-04-05,On-Time,6,Lagos,John,13,South West,Chidi
2023-02-03,Rivers,Obio-Akpor,Honda,Civic,Nigerian Used,6600000,2,17.05,10949400.0,Individual,2023-02-07,On-Time,2,Lagos,John,11,South South,Sola
2024-09-11,Bayelsa,Ogbia,Hyundai,Santa Fe,Foreign Used,12000000,1,19.15,9702000.0,Individual,2024-09-20,On-Time,3,Lagos,Chuka,7,South South,Ade
2023-04-05,Lagos,Alimosho,Toyota,Corolla,Foreign Used,30000000,1,2.31,29307000.0,Individual,2023-04-11,Delayed,3,Lagos,Emmanuel,3,South West,Chidi
2022-09-18,Kano,Dambatta,Benz,GLC 350,Nigerian Used,12300000,1,13.01,10699770.0,Individual,2022-09-23,On-Time,5,Lagos,Bright,8,North,Emeka
2021-09-11,Lagos,Alimosho,Honda,Sonata,Nigerian Used,5700000,2,3.12,11044320.0,Individual,2021-09-19,On-Time,5,Lagos,Bright,12,South West,Ngozi
2025-04-13,Anambra,Nnewi,Toyota,Camry,Nigerian Used,5500000,1,6.68,5132600.0,Individual,2025-04-22,On-Time,14,Lagos,Segun,11,South East,Ade
2022-09-04,Lagos,Surulere,Honda,Accord,Foreign Used,19428571,1,2.66,18911771.0114,Individual,2022-09-13,Delayed,9,Lagos,Mike,6,South West,Uche
2021-06-22,Lagos,Alimosho,Toyota,Rav4,Nigerian Used,3250000,1,7.56,3004300.0,Individual,2021-06-26,On-Time,11,Lagos,Paul,14,South West,Sola
2021-10-16,Ogun,Ijebu-Ode,Honda,Civic,Foreign Used,10857142,2,3.5,20954284.06,Individual,2021-10-20,On-Time,2,Lagos,Paul,9,South West,Bola
2023-11-15,Benue,Otukpo,Hyundai,Elantra,Nigerian Used,4450000,1,10.68,3974740.0,Individual,2023-11-21,On-Time,10,Lagos,Bright,12,North,Ngozi
2021-09-27,Rivers,Bonny,Toyota,Sonata,Foreign Used,13571428,1,11.25,12044642.35,Individual,2021-10-06,On-Time,7,Lagos,Paul,8,South South,Funke
2022-06-01,Osun,Ilesa,Hyundai,Santa Fe,Foreign Used,10000000,1,1.44,9856000.0,Individual,2022-06-05,On-Time,6,Lagos,Segun,8,South West,Ngozi
2024-05-02,Benue,Katsina-Ala,Honda,Accord,Nigerian Used,11100000,1,14.44,9497160.0,Individual,2024-05-06,Delayed,8,Lagos,Segun,6,North,Kemi
2024-05-15,Ondo,Okitipupa,Benz,C-Class,Foreign Used,45000000,1,8.18,41319000.0,Individual,2024-05-24,On-Time,11,Lagos,Segun,3,South West,Bola
2025-08-23,Osun,Ilesa,Benz,GLE 450,Nigerian Used,12300000,1,1.33,12136410.0,Individual,2025-08-27,On-Time,11,Lagos,Paul,8,South West,Emeka
2025-10-15,Lagos,Ikorodu,Honda,Civic,Nigerian Used,11100000,2,6.06,20854680.0,Individual,2025-10-16,Delayed,2,Lagos,Chuka,6,South West,Funke
2022-06-24,FCT,Gwagwalada,Honda,Sonata,Foreign Used,16571428,2,11.29,29401027.5576,Individual,2022-06-30,On-Time,6,Lagos,Chuka,7,North,Funke
2025-04-02,Lagos,Epe,Toyota,Corolla,Foreign Used,16857142,1,7.99,15510256.3542,Individual,2025-04-06,Delayed,8,Lagos,Mike,7,South West,Kemi
2023-06-15,Ogun,Ijebu-Ode,Hyundai,Tucson,Foreign Used,12000000,2,11.34,21278400.0,Individual,2023-06-22,Delayed,7,Lagos,Segun,7,South West,Uche
2025-11-18,Enugu,Nsukka,Toyota,Corolla,Foreign Used,7000000,1,11.34,6206200.0,Individual,2025-11-25,On-Time,5,Lagos,David,10,South East,Ade
2024-07-20,Ekiti,Omuo,Benz,C-Class,Foreign Used,19285714,1,17.97,15820071.1942,Individual,2024-07-23,On-Time,11,Lagos,Chuka,9,South West,Chidi
2025-09-17,Kano,Gwarzo,Toyota,Highlander,Nigerian Used,7000000,1,14.96,5952800.0,Individual,2025-09-20,On-Time,9,Lagos,Segun,9,North,Ngozi
2024-03-18,Anambra,Awka,Toyota,Corolla,Nigerian Used,4000000,1,10.31,3587600.0,Individual,2024-03-27,Delayed,6,Lagos,Bright,13,South East,Uche
2024-09-11,Benue,Gboko,Benz,E-Class,Nigerian Used,14100000,1,1.64,13868760.0,Individual,2024-09-20,On-Time,14,Lagos,Peter,6,North,Chidi
2023-04-22,Anambra,Onitsha,Honda,CR-V,Nigerian Used,5700000,1,0.35,5680050.0,Individual,2023-04-26,Delayed,12,Lagos,Segun,12,South East,Kemi
2021-03-22,Lagos,Alimosho,Toyota,Corolla,Foreign Used,13571428,1,0.96,13441142.2912,Individual,2021-03-30,On-Time,14,Lagos,Bright,8,South West,Kemi
2023-08-07,Osun,Ede,Toyota,Camry,Nigerian Used,8500000,3,11.82,22485900.0,Individual,2023-08-11,On-Time,3,Lagos,Mike,7,South West,Ngozi
2025-04-07,Kano,Gwarzo,Honda,Accord,Nigerian Used,4800000,1,4.65,4576800.0,Individual,2025-04-08,Delayed,2,Lagos,Bright,13,North,Bola
2024-12-15,Edo,Uromi,Benz,C-Class,Nigerian Used,13200000,1,13.2,11457600.0,Individual,2024-12-17,On-Time,6,Lagos,Paul,7,South South,Chidi
2022-11-16,Lagos,Alimosho,Honda,Accord,Foreign Used,10857142,1,13.08,9437027.8264,Individual,2022-11-24,On-Time,5,Lagos,Bright,9,South West,Ade
2021-12-26,Lagos,Surulere,Honda,CR-V,Foreign Used,25142857,1,7.59,23234514.1537,Individual,2022-01-02,On-Time,13,Lagos,David,4,South West,Ade
2022-03-13,Anambra,Ekwulobia,Honda,Accord,Nigerian Used,9300000,1,3.48,8976360.0,Individual,2022-03-20,Delayed,12,Lagos,Segun,8,South East,Bola
2023-03-20,Rivers,Eleme,Benz,GLE 450,Nigerian Used,7800000,1,17.36,6445920.0,Individual,2023-03-27,On-Time,7,Lagos,Bright,13,South South,Chidi
2024-04-25,Katsina,Bakori,Honda,CR-V,Nigerian Used,10200000,1,14.68,8702640.0,Individual,2024-04-26,Delayed,11,Lagos,Segun,7,North,Chidi
2023-01-09,Lagos,Ikeja,Honda,Accord,Nigerian Used,4800000,1,9.44,4346880.0,Individual,2023-01-18,On-Time,14,Lagos,Emmanuel,13,South West,Bola
2025-01-22,Lagos,Ikorodu,Toyota,Camry,Foreign Used,26714285,1,0.52,26575370.718,Individual,2025-01-31,Delayed,12,Lagos,Emmanuel,4,South West,Uche
2022-11-23,Lagos,Ajah,Toyota,Camry,Foreign Used,23428571,2,13.15,40695427.827,Individual,2022-11-25,On-Time,5,Lagos,John,5,South West,Uche
2021-10-20,Edo,Auchi,Toyota,Highlander,Foreign Used,7000000,1,14.67,5973100.0,Individual,2021-10-25,On-Time,10,Lagos,Chuka,10,South South,Uche
2023-01-24,Lagos,Ikorodu,Benz,GLC 350,Nigerian Used,12300000,1,14.79,10480830.0,Individual,2023-01-29,On-Time,10,Lagos,Bright,8,South West,Ade
2023-09-17,Rivers,Obio-Akpor,Toyota,Camry,Nigerian Used,2500000,1,12.88,2178000.0,Individual,2023-09-21,On-Time,12,Lagos,Emmanuel,15,South South,Emeka
2022-02-09,FCT,Bwari,Toyota,Corolla,Foreign Used,16857142,1,1.64,16580684.8712,Individual,2022-02-18,On-Time,12,Lagos,David,7,North,Funke
2026-03-14,Lagos,Lekki,Toyota,Rav4,Foreign Used,7000000,1,11.76,6176800.0,Individual,2026-03-20,On-Time,14,Lagos,Paul,10,South West,Chidi
2022-04-03,Rivers,Port Harcourt,Benz,GLC 350,Foreign Used,15000000,1,13.74,12939000.0,Individual,2022-04-12,On-Time,8,Lagos,Peter,10,South South,Funke
2023-03-09,Lagos,Ajah,Honda,Sonata,Foreign Used,10857142,1,5.26,10286056.3308,Individual,2023-03-15,Delayed,5,Lagos,John,9,South West,Tunde
2023-10-27,Ogun,Abeokuta,Toyota,Sonata,Nigerian Used,9250000,1,14.07,7948525.0,Individual,2023-11-05,On-Time,9,Lagos,Segun,6,South West,Uche
2025-04-01,FCT,Gwagwalada,Honda,Civic,Nigerian Used,9300000,1,10.1,8360700.0,Individual,2025-04-10,Delayed,9,Lagos,Mike,8,North,Ade
2025-10-11,Ondo,Okitipupa,Toyota,Rav4,Nigerian Used,7000000,2,8.29,12839400.0,Individual,2025-10-20,On-Time,10,Lagos,Tayo,9,South West,Ngozi
2025-07-13,Osun,Ilesa,Honda,CR-V,Foreign Used,16571428,1,9.68,14967313.7696,Individual,2025-07-22,Delayed,12,Lagos,Mike,7,South West,Ngozi
2025-09-20,Anambra,Onitsha,Benz,C-Class,Foreign Used,27857142,1,16.25,23330356.425,Individual,2025-09-22,On-Time,6,Lagos,Tayo,7,South East,Tunde
2025-03-23,Katsina,Daura,Toyota,Highlander,Nigerian Used,3250000,1,3.31,3142425.0,Individual,2025-03-24,Delayed,10,Lagos,Emmanuel,14,North,Tunde
2025-02-11,Benue,Gboko,Honda,Civic,Nigerian Used,6600000,1,4.82,6281880.0,Individual,2025-02-14,On-Time,5,Lagos,Emmanuel,11,North,Emeka
2024-02-13,Oyo,Ibadan South,Toyota,Rav4,Foreign Used,30000000,1,9.96,27012000.0,Individual,2024-02-18,On-Time,7,Lagos,Peter,3,South West,Chidi
2025-09-04,Imo,Orlu,Honda,CR-V,Foreign Used,8000000,2,4.84,15225600.0,Individual,2025-09-07,On-Time,12,Lagos,Bright,10,South East,Tunde
2022-10-09,Edo,Ekpoma,Toyota,Highlander,Nigerian Used,7000000,1,12.78,6105400.0,Individual,2022-10-14,On-Time,4,Lagos,David,9,South South,Funke
2025-03-04,Lagos,Lekki,Toyota,Rav4,Foreign Used,13571428,1,11.67,11987642.3524,Individual,2025-03-08,Delayed,8,Lagos,Tayo,8,South West,Sola
2021-10-15,Lagos,Ikorodu,Hyundai,Elantra,Nigerian Used,4450000,1,19.33,3589815.0,Individual,2021-10-22,On-Time,5,Lagos,David,12,South West,Tunde
2022-03-18,Lagos,Ikorodu,Honda,Pilot,Foreign Used,28000000,1,15.74,23592800.0,Individual,2022-03-20,On-Time,12,Lagos,Chuka,3,South West,Ade
2023-12-23,Rivers,Eleme,Hyundai,Santa Fe,Foreign Used,12000000,1,13.41,10390800.0,Individual,2023-12-25,On-Time,6,Lagos,Segun,7,South South,Ade
2022-09-17,Ondo,Okitipupa,Honda,CR-V,Nigerian Used,9300000,1,18.85,7546950.0,Individual,2022-09-23,On-Time,2,Lagos,Peter,8,South West,Funke
2021-03-16,Lagos,Lekki,Toyota,Rav4,Foreign Used,20142857,1,5.87,18960471.2941,Individual,2021-03-23,Delayed,3,Lagos,Mike,6,South West,Bola
2021-09-25,Lagos,Alimosho,Honda,Accord,Foreign Used,28000000,1,18.87,22716400.0,Individual,2021-10-03,On-Time,8,Lagos,Peter,3,South West,Funke
2022-12-27,Rivers,Obio-Akpor,Honda,Civic,Foreign Used,19428571,1,9.68,17547885.3272,Individual,2022-12-30,On-Time,8,Lagos,Peter,6,South South,Ngozi
2024-04-02,Edo,Auchi,Toyota,Highlander,Foreign Used,30000000,2,14.57,51258000.0,Individual,2024-04-05,On-Time,9,Lagos,Segun,3,South South,Sola
2025-04-04,Lagos,Ajah,Honda,Accord,Foreign Used,8000000,1,13.59,6912800.0,Individual,2025-04-10,On-Time,5,Lagos,Peter,10,South West,Emeka
2024-08-20,Oyo,Ogbomosho,Hyundai,Elantra,Nigerian Used,5100000,1,16.74,4246260.0,Individual,2024-08-25,On-Time,5,Lagos,Mike,11,South West,Funke
2022-09-22,Ekiti,Ijero,Toyota,Corolla,Nigerian Used,8500000,1,6.11,7980650.0,Individual,2022-09-27,On-Time,11,Lagos,Emmanuel,7,South West,Uche
2025-11-09,Benue,Otukpo,Hyundai,Tucson,Nigerian Used,5100000,1,9.94,4593060.0,Individual,2025-11-18,On-Time,11,Lagos,Paul,11,North,Uche
2024-06-06,FCT,Kuje,Hyundai,Tucson,Nigerian Used,4450000,1,4.8,4236400.0,Individual,2024-06-10,On-Time,7,Lagos,Bright,12,North,Ade
2024-07-11,Ekiti,Omuo,Honda,Accord,Nigerian Used,10200000,1,5.18,9671640.0,Individual,2024-07-14,On-Time,6,Lagos,Chuka,7,South West,Funke
2026-02-13,Oyo,Ogbomosho,Toyota,Camry,Foreign Used,30000000,1,1.38,29586000.0,Individual,2026-02-15,Delayed,4,Lagos,Peter,3,South West,Ngozi
2025-07-26,Lagos,Epe,Hyundai,Santa Fe,Foreign Used,6000000,1,14.09,5154600.0,Individual,2025-08-03,Delayed,5,Lagos,John,10,South West,Sola
2023-09-03,Lagos,Ajah,KIA,Sportage,Foreign Used,15571428,1,3.43,15037328.0196,Individual,2023-09-07,On-Time,6,Lagos,Bright,4,South West,Ade
2023-10-02,Lagos,Alimosho,Toyota,Camry,Foreign Used,10285714,1,3.02,9975085.4372,Individual,2023-10-10,On-Time,2,Lagos,Bright,9,South West,Ngozi
2023-01-17,Anambra,Awka,Honda,Accord,Nigerian Used,3000000,2,16.2,5028000.0,Individual,2023-01-21,On-Time,8,Lagos,Mike,15,South East,Uche
2021-12-25,Benue,Otukpo,Toyota,Highlander,Foreign Used,30000000,2,14.86,51084000.0,Individual,2021-12-29,Delayed,7,Lagos,Chuka,3,North,Sola
2024-09-08,Lagos,Alimosho,Honda,Accord,Foreign Used,10857142,1,1.47,10697542.0126,Individual,2024-09-13,Delayed,3,Lagos,Mike,9,South West,Sola
2021-11-24,Anambra,Nnewi,Toyota,Highlander,Foreign Used,30000000,1,5.9,28230000.0,Individual,2021-11-27,Delayed,6,Lagos,Bright,3,South East,Chidi
2024-02-16,Lagos,Lekki,Honda,CR-V,Nigerian Used,9300000,1,9.62,8405340.0,Individual,2024-02-22,Delayed,2,Lagos,John,8,South West,Ade
2022-09-14,Lagos,Epe,Toyota,Camry,Foreign Used,26714285,1,16.48,22311770.832,Individual,2022-09-22,On-Time,3,Lagos,Paul,4,South West,Ngozi
2021-08-10,Osun,Ile-Ife,KIA,Sportage,Foreign Used,7000000,2,6.18,13134800.0,Individual,2021-08-13,On-Time,4,Lagos,Chuka,10,South West,Sola
2024-01-23,Lagos,Ikorodu,Toyota,Sonata,Nigerian Used,3250000,1,18.66,2643550.0,Individual,2024-01-27,Delayed,3,Lagos,Mike,14,South West,Funke
2025-02-07,Rivers,Eleme,Toyota,Corolla,Foreign Used,16857142,1,14.57,14401056.4106,Individual,2025-02-11,On-Time,4,Lagos,Bright,7,South South,Kemi
2024-01-09,Ogun,Sagamu,Honda,Civic,Foreign Used,8000000,1,5.85,7532000.0,Individual,2024-01-15,On-Time,2,Lagos,Chuka,10,South West,Bola
2022-06-25,Enugu,Nsukka,Benz,Sonata,Nigerian Used,12300000,1,4.22,11780940.0,Individual,2022-07-03,On-Time,14,Lagos,Tayo,8,South East,Emeka
2024-01-21,Enugu,Awgu,Benz,GLC 350,Foreign Used,45000000,1,8.98,40959000.0,Individual,2024-01-22,Delayed,8,Lagos,Paul,3,South East,Bola
2023-05-25,Edo,Benin City,Honda,CR-V,Nigerian Used,4800000,1,17.35,3967200.0,Individual,2023-05-27,Delayed,4,Lagos,Emmanuel,13,South South,Sola
2022-09-12,Imo,Owerri,Toyota,Rav4,Foreign Used,10285714,1,3.49,9926742.5814,Individual,2022-09-21,On-Time,8,Lagos,Peter,9,South East,Ade
2026-01-13,Benue,Gboko,Toyota,Sonata,Foreign Used,20142857,1,13.6,17403428.448,Individual,2026-01-21,On-Time,14,Lagos,Paul,6,North,Uche
2024-03-06,Ekiti,Ado-Ekiti,Honda,Civic,Foreign Used,16571428,1,18.63,13484170.9636,Individual,2024-03-11,Delayed,10,Lagos,Paul,7,South West,Chidi
2025-07-15,Enugu,Nsukka,Toyota,Camry,Foreign Used,7000000,1,5.33,6626900.0,Individual,2025-07-19,On-Time,4,Lagos,Bright,10,South East,Sola
2023-03-13,Lagos,Epe,Benz,E-Class,Foreign Used,27857142,1,2.91,27046499.1678,Individual,2023-03-14,On-Time,6,Lagos,David,7,South West,Bola
2024-06-09,Imo,Owerri,Benz,C-Class,Foreign Used,23571428,1,8.38,21596142.3336,Individual,2024-06-10,Delayed,7,Lagos,Tayo,8,South East,Kemi
2023-06-27,Bayelsa,Ogbia,Honda,CR-V,Foreign Used,13714285,1,11.1,12191999.365,Individual,2023-07-01,Delayed,2,Lagos,John,8,South South,Tunde
2023-03-07,Imo,Owerri,Benz,C-Class,Foreign Used,36428571,1,5.9,34279285.311,Individual,2023-03-15,On-Time,11,Lagos,Segun,5,South East,Kemi
2024-08-24,Benue,Katsina-Ala,Toyota,Highlander,Nigerian Used,4000000,1,11.32,3547200.0,Individual,2024-08-31,Delayed,12,Lagos,Mike,13,North,Chidi
2026-01-24,Ondo,Ondo,Hyundai,Santa Fe,Foreign Used,10000000,1,8.66,9134000.0,Individual,2026-01-27,On-Time,12,Lagos,Mike,8,South West,Kemi
2025-08-21,Lagos,Ajah,Toyota,Rav4,Foreign Used,30000000,3,11.38,79758000.0,Individual,2025-08-23,On-Time,11,Lagos,David,3,South West,Tunde
2025-10-05,Lagos,Alimosho,Toyota,Rav4,Foreign Used,10285714,1,15.01,8741828.3286,Individual,2025-10-07,Delayed,7,Lagos,Paul,9,South West,Chidi
2025-02-02,Lagos,Ikeja,Toyota,Corolla,Foreign Used,23428571,1,1.01,23191942.4329,Individual,2025-02-04,On-Time,14,Lagos,Bright,5,South West,Ngozi
2021-07-08,Osun,Osogbo,Benz,E-Class,Foreign Used,19285714,1,13.81,16622356.8966,Individual,2021-07-15,On-Time,13,Lagos,John,9,South West,Tunde
2024-05-25,Enugu,Nsukka,Hyundai,Sonata,Nigerian Used,3800000,1,8.53,3475860.0,Individual,2024-06-02,On-Time,4,Lagos,David,13,South East,Ade
2025-06-24,FCT,Gwagwalada,Honda,Sonata,Nigerian Used,3000000,2,17.46,4952400.0,Individual,2025-06-27,Delayed,4,Lagos,John,15,North,Funke
2024-06-26,Enugu,Udi,KIA,Sportage,Foreign Used,8428571,1,9.88,7595828.1852,Individual,2024-06-28,On-Time,3,Lagos,Emmanuel,9,South East,Tunde
2024-02-25,Lagos,Surulere,Toyota,Rav4,Nigerian Used,5500000,1,5.45,5200250.0,Individual,2024-02-26,Delayed,5,Lagos,Tayo,11,South West,Emeka
2023-07-13,Edo,Uromi,Hyundai,Elantra,Foreign Used,16000000,1,2.24,15641600.0,Individual,2023-07-16,On-Time,14,Lagos,Segun,5,South South,Emeka
2023-12-17,Lagos,Epe,KIA,Rio,Foreign Used,12714285,1,16.71,10589727.9765,Individual,2023-12-24,On-Time,2,Lagos,Bright,6,South West,Uche
2023-05-11,Benue,Otukpo,Hyundai,Tucson,Foreign Used,10000000,1,0.17,9983000.0,Individual,2023-05-14,On-Time,2,Lagos,Paul,8,North,Ngozi
2025-11-12,Rivers,Bonny,Honda,Civic,Foreign Used,28000000,1,6.45,26194000.0,Individual,2025-11-21,On-Time,11,Lagos,Chuka,3,South South,Tunde
2024-06-03,Lagos,Surulere,Toyota,Camry,Foreign Used,20142857,2,8.43,36889628.3098,Individual,2024-06-11,On-Time,13,Lagos,Bright,6,South West,Sola
2021-08-21,Edo,Benin City,Honda,Accord,Nigerian Used,3900000,1,1.81,3829410.0,Individual,2021-08-29,Delayed,6,Lagos,Tayo,14,South South,Uche
2022-01-20,FCT,Kuje,Toyota,Camry,Foreign Used,23428571,1,11.27,20788171.0483,Individual,2022-01-27,Delayed,9,Lagos,David,5,North,Emeka
2024-08-04,Ekiti,Omuo,Toyota,Rav4,Foreign Used,7000000,1,16.21,5865300.0,Individual,2024-08-08,On-Time,11,Lagos,Segun,10,South West,Funke
2023-05-27,Lagos,Ajah,Honda,Civic,Foreign Used,13714285,1,8.64,12529370.776,Individual,2023-05-29,Delayed,13,Lagos,Mike,8,South West,Kemi
2021-12-16,Edo,Ekpoma,Hyundai,Santa Fe,Foreign Used,20000000,1,11.96,17608000.0,Individual,2021-12-20,On-Time,4,Lagos,David,3,South South,Sola
2023-04-01,Lagos,Epe,Honda,Civic,Nigerian Used,12000000,1,16.87,9975600.0,Individual,2023-04-04,Delayed,9,Lagos,John,5,South West,Sola
2021-03-25,Katsina,Daura,Honda,Civic,Foreign Used,8000000,1,7.68,7385600.0,Individual,2021-03-27,Delayed,9,Lagos,Bright,10,North,Ngozi
2021-03-17,Lagos,Surulere,Toyota,Rav4,Foreign Used,23428571,1,6.07,22006456.7403,Individual,2021-03-23,On-Time,14,Lagos,Mike,5,South West,Uche
2021-09-01,Lagos,Surulere,Honda,Pilot,Nigerian Used,5700000,1,17.34,4711620.0,Individual,2021-09-10,On-Time,5,Lagos,Segun,12,South West,Bola
2023-09-04,Osun,Ilesa,Hyundai,Tucson,Nigerian Used,6400000,1,3.25,6192000.0,Individual,2023-09-12,On-Time,13,Lagos,Emmanuel,9,South West,Emeka
2021-07-22,Ekiti,Omuo,Toyota,Sonata,Nigerian Used,3250000,1,6.71,3031925.0,Individual,2021-07-23,On-Time,5,Lagos,John,14,South West,Tunde
2024-05-09,Lagos,Ikorodu,Toyota,Highlander,Foreign Used,20142857,1,9.16,18297771.2988,Individual,2024-05-12,Delayed,7,Lagos,Mike,6,South West,Bola
2021-09-24,Lagos,Ikeja,KIA,Sorento,Nigerian Used,3000000,1,9.38,2718600.0,Individual,2021-09-26,On-Time,14,Lagos,Emmanuel,13,South West,Tunde
2022-03-09,Lagos,Ajah,Hyundai,Sonata,Foreign Used,20000000,1,0.2,19960000.0,Individual,2022-03-18,Delayed,14,Lagos,John,3,South West,Ade
2024-03-04,Lagos,Alimosho,Honda,Accord,Nigerian Used,10200000,1,18.64,8298720.0,Individual,2024-03-11,On-Time,4,Lagos,Tayo,7,South West,Chidi
2025-07-25,Enugu,Enugu City,Toyota,Camry,Nigerian Used,4750000,1,13.53,4107325.0,Individual,2025-08-03,On-Time,14,Lagos,Mike,12,South East,Emeka
2022-08-22,Lagos,Epe,Hyundai,Sonata,Foreign Used,20000000,1,1.7,19660000.0,Individual,2022-08-24,Delayed,9,Lagos,Mike,3,South West,Chidi
2024-04-15,Bayelsa,Sagbama,Toyota,Camry,Foreign Used,30000000,1,13.25,26025000.0,Individual,2024-04-17,On-Time,3,Lagos,Mike,3,South South,Bola
2022-11-24,Lagos,Lekki,Benz,GLE 450,Nigerian Used,8700000,1,5.7,8204100.0,Individual,2022-11-30,On-Time,12,Lagos,Mike,12,South West,Ngozi
2023-06-02,Lagos,Surulere,Benz,C-Class,Foreign Used,40714285,1,11.43,36060642.2245,Individual,2023-06-03,On-Time,3,Lagos,Chuka,4,South West,Ngozi
2025-10-06,Osun,Ile-Ife,Hyundai,Elantra,Nigerian Used,5100000,2,14.49,8722020.0,Individual,2025-10-08,On-Time,14,Lagos,Emmanuel,11,South West,Funke
2024-12-18,Ekiti,Ado-Ekiti,Hyundai,Elantra,Foreign Used,10000000,1,3.61,9639000.0,Individual,2024-12-22,On-Time,6,Lagos,David,8,South West,Kemi
2021-06-12,Benue,Makurdi,Hyundai,Tucson,Nigerian Used,8350000,1,10.84,7444860.0,Individual,2021-06-14,Delayed,8,Lagos,Segun,6,North,Emeka
2025-11-05,Ondo,Okitipupa,Toyota,Sonata,Foreign Used,10285714,1,0.93,10190056.8598,Individual,2025-11-10,On-Time,7,Lagos,Peter,9,South West,Ngozi
2023-09-27,Lagos,Lekki,Toyota,Sonata,Nigerian Used,8500000,1,10.8,7582000.0,Individual,2023-09-30,On-Time,14,Lagos,Tayo,7,South West,Sola
2021-04-25,Rivers,Eleme,Honda,Sonata,Foreign Used,13714285,1,9.96,12348342.214,Individual,2021-04-26,Delayed,7,Lagos,Tayo,8,South South,Chidi
2022-04-26,Anambra,Nnewi,KIA,Sorento,Foreign Used,7000000,1,13.35,6065500.0,Individual,2022-05-01,On-Time,11,Lagos,Chuka,10,South East,Kemi
2024-09-22,Bayelsa,Yenagoa,Honda,Accord,Nigerian Used,4800000,1,15.58,4052160.0,Individual,2024-09-30,On-Time,4,Lagos,Peter,13,South South,Funke
2023-06-03,FCT,Kuje,Honda,CR-V,Foreign Used,25142857,1,13.89,21650514.1627,Individual,2023-06-04,On-Time,8,Lagos,Emmanuel,4,North,Uche
2023-06-25,Kano,Wudil,Honda,CR-V,Nigerian Used,3000000,1,9.66,2710200.0,Individual,2023-07-02,Delayed,10,Lagos,Tayo,15,North,Uche
2021-06-25,Rivers,Obio-Akpor,Toyota,Corolla,Foreign Used,7000000,1,9.05,6366500.0,Individual,2021-06-27,Delayed,5,Lagos,Emmanuel,10,South South,Bola
2025-12-18,Enugu,Udi,Hyundai,Tucson,Foreign Used,14000000,2,8.98,25485600.0,Individual,2025-12-24,On-Time,6,Lagos,Chuka,6,South East,Emeka
2022-01-21,Lagos,Ikeja,Honda,Pilot,Nigerian Used,3000000,1,0.47,2985900.0,Individual,2022-01-24,Delayed,13,Lagos,Paul,15,South West,Emeka
2023-07-19,Lagos,Epe,Toyota,Rav4,Foreign Used,13571428,1,7.48,12556285.1856,Individual,2023-07-25,On-Time,5,Lagos,Peter,8,South West,Ade
2021-11-04,Ekiti,Omuo,Honda,Accord,Nigerian Used,8400000,2,14.03,14442960.0,Individual,2021-11-10,On-Time,7,Lagos,Bright,9,South West,Tunde
2023-05-18,Kano,Wudil,Honda,Civic,Nigerian Used,9300000,1,10.87,8289090.0,Individual,2023-05-23,On-Time,11,Lagos,Bright,8,North,Bola
2024-10-07,Edo,Ekpoma,Toyota,Rav4,Foreign Used,10285714,1,7.42,9522514.0212,Individual,2024-10-15,On-Time,13,Lagos,Emmanuel,9,South South,Bola
2022-06-02,Ekiti,Omuo,Toyota,Sonata,Foreign Used,26714285,1,11.27,23703585.0805,Individual,2022-06-11,Delayed,2,Lagos,Tayo,4,South West,Tunde
2025-05-08,Oyo,Ogbomosho,Honda,CR-V,Nigerian Used,7500000,1,0.87,7434750.0,Individual,2025-05-13,Delayed,5,Lagos,Paul,10,South West,Ngozi
2023-03-21,Ogun,Ijebu-Ode,Honda,CR-V,Nigerian Used,6600000,1,12.79,5755860.0,Individual,2023-03-22,On-Time,5,Lagos,Paul,11,South West,Ngozi
