Sale_Date,State,City,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep,Brand
2021-02-06,Ondo,Akure,Rav4,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2021-02-13,On-Time,33,Lagos,Tayo,6,South West,Sola,Toyota
2021-02-06,Katsina,Bakori,E-Class,Foreign Used,23571428,1,4.5,22510713.74,Individual,2021-02-10,Delayed,90,Lagos,Chuka,8,North,Sola,Benz
2021-02-06,Ondo,Akure,CR-V,Foreign Used,19428571,2,4.5,37108570.61,Individual,2021-02-15,On-Time,30,Lagos,Tayo,6,South West,Uche,Honda
2021-02-07,Rivers,Port Harcourt,Corolla,Foreign Used,30000000,1,0.62,29814000.0,Individual,2021-02-16,Delayed,51,Lagos,Bright,3,South South,Funke,Toyota
2021-02-07,Kano,Kano City,Santa Fe,Nigerian Used,9000000,1,9.17,8174700.0,Individual,2021-02-16,Delayed,75,Lagos,Tayo,5,North,Ade,Hyundai
2021-02-07,Lagos,Surulere,Civic,Nigerian Used,11100000,1,4.5,10600500.0,Individual,2021-02-15,On-Time,9,Lagos,Chuka,6,South West,Tunde,Honda
2021-02-07,Lagos,Surulere,C-Class,Foreign Used,23571428,1,4.5,22510713.74,Individual,2021-02-09,On-Time,13,Lagos,Bright,8,South West,Chidi,Benz
2021-02-07,FCT,Kuje,Civic,Nigerian Used,9300000,1,4.5,8881500.0,Individual,2021-02-11,Delayed,63,Lagos,Emmanuel,8,North,Emeka,Honda
2021-02-08,Lagos,Ikeja,GLC 350,Nigerian Used,10500000,1,4.5,10027500.0,Individual,2021-02-17,On-Time,9,Lagos,David,10,South West,Bola,Benz
2021-02-10,Enugu,Udi,Rav4,Foreign Used,10285714,3,2.73,30014742.0234,Individual,2021-02-12,On-Time,47,Lagos,Mike,9,South East,Funke,Toyota
2021-02-10,Lagos,Ikeja,Rav4,Nigerian Used,4000000,1,6.29,3748400.0,Individual,2021-02-16,On-Time,13,Lagos,Tayo,13,South West,Ngozi,Toyota
2021-02-10,Lagos,Alimosho,Tucson,Foreign Used,18000000,1,6.72,16790400.0,Individual,2021-02-16,On-Time,9,Lagos,Chuka,4,South West,Ngozi,Hyundai
2021-02-11,Enugu,Udi,Rav4,Foreign Used,16857142,3,4.5,48295711.83,Individual,2021-02-17,On-Time,46,Lagos,Emmanuel,7,South East,Sola,Toyota
2021-02-11,Bayelsa,Yenagoa,Rav4,Foreign Used,7000000,1,0.04,6997200.0,Individual,2021-02-19,Delayed,51,Lagos,Peter,10,South South,Emeka,Toyota
2021-02-12,Ondo,Ondo,Camry,Nigerian Used,7000000,1,1.43,6899900.0,Individual,2021-02-21,On-Time,35,Lagos,Bright,9,South West,Ngozi,Toyota
2021-02-12,Lagos,Ikorodu,Corolla,Foreign Used,26714285,1,9.45,24189785.0675,Individual,2021-02-18,On-Time,9,Lagos,John,4,South West,Funke,Toyota
2021-02-12,Lagos,Ikorodu,Highlander,Foreign Used,23428571,1,5.65,22104856.7385,Individual,2021-02-16,On-Time,15,Lagos,David,5,South West,Tunde,Toyota
2021-02-12,Lagos,Ikorodu,Pilot,Nigerian Used,3900000,1,4.5,3724500.0,Individual,2021-02-18,On-Time,8,Lagos,Emmanuel,14,South West,Ngozi,Honda
2021-02-12,Anambra,Onitsha,GLC 350,Nigerian Used,6900000,1,4.5,6589500.0,Individual,2021-02-16,On-Time,45,Lagos,Tayo,14,South East,Funke,Benz
2021-02-12,Edo,Ekpoma,Civic,Foreign Used,28000000,1,7.53,25891600.0,Individual,2021-02-16,On-Time,34,Lagos,David,3,South South,Uche,Honda
2021-02-12,Lagos,Ikeja,Rav4,Foreign Used,20142857,1,4.5,19236428.435,Individual,2021-02-18,On-Time,8,Lagos,Mike,6,South West,Chidi,Toyota
2021-02-12,Ekiti,Ado-Ekiti,Corolla,Nigerian Used,4750000,1,11.6,4199000.0,Individual,2021-02-19,On-Time,29,Lagos,Mike,12,South West,Sola,Toyota
2021-02-12,Edo,Benin City,Rav4,Foreign Used,13571428,1,7.2,12594285.183999998,Individual,2021-02-21,On-Time,35,Lagos,Mike,8,South South,Funke,Toyota
2021-02-12,Ekiti,Omuo,Rav4,Nigerian Used,8500000,1,10.2,7633000.0,Individual,2021-02-21,On-Time,30,Lagos,John,7,South West,Bola,Toyota
2021-02-13,Bayelsa,Brass,Rav4,Foreign Used,16857142,1,4.5,16098570.61,Individual,2021-02-15,Delayed,51,Lagos,Bright,7,South South,Funke,Toyota
2021-02-13,Imo,Orlu,Accord,Nigerian Used,3900000,2,4.5,7449000.0,Individual,2021-02-20,On-Time,48,Lagos,Peter,14,South East,Chidi,Honda
2021-02-13,Oyo,Ogbomosho,Sonata,Nigerian Used,6400000,1,4.5,6112000.0,Individual,2021-02-18,On-Time,24,Lagos,Paul,9,South West,Ngozi,Hyundai
2021-02-13,Enugu,Enugu City,Corolla,Nigerian Used,6250000,1,4.5,5968750.0,Individual,2021-02-17,On-Time,49,Lagos,Peter,10,South East,Tunde,Toyota
2021-02-13,Katsina,Bakori,Accord,Foreign Used,22285714,1,4.93,21187028.2998,Individual,2021-02-14,Delayed,93,Lagos,Segun,5,North,Funke,Honda
2021-02-14,Lagos,Lekki,Civic,Foreign Used,16571428,1,4.5,15825713.74,Individual,2021-02-16,On-Time,15,Lagos,Segun,7,South West,Tunde,Honda
2021-02-14,FCT,Bwari,Sonata,Nigerian Used,7750000,1,7.2,7191999.999999999,Individual,2021-02-18,Delayed,67,Lagos,John,8,North,Ngozi,Hyundai
2021-02-15,Katsina,Daura,Tucson,Nigerian Used,9000000,1,4.5,8595000.0,Individual,2021-02-18,Delayed,92,Lagos,Bright,5,North,Chidi,Hyundai
2021-02-15,Lagos,Lekki,Rav4,Nigerian Used,4000000,1,4.5,3820000.0,Individual,2021-02-21,On-Time,12,Lagos,Emmanuel,13,South West,Kemi,Toyota
2021-02-16,Benue,Gboko,Civic,Foreign Used,28000000,2,4.5,53480000.0,Individual,2021-02-18,Delayed,57,Lagos,Bright,3,North,Tunde,Honda
2021-02-17,Bayelsa,Brass,Sonata,Nigerian Used,3250000,1,8.49,2974075.0,Individual,2021-02-23,Delayed,56,Lagos,Segun,14,South South,Tunde,Hyundai
2021-02-17,Lagos,Ikorodu,Sonata,Nigerian Used,9250000,1,10.38,8289850.0,Individual,2021-02-23,On-Time,9,Lagos,Emmanuel,6,South West,Uche,Hyundai
2021-02-17,Lagos,Alimosho,Civic,Nigerian Used,10200000,1,4.5,9741000.0,Individual,2021-02-22,On-Time,9,Lagos,Paul,7,South West,Ngozi,Honda
2021-02-17,Lagos,Ikorodu,Tucson,Foreign Used,12000000,1,4.5,11460000.0,Individual,2021-02-21,On-Time,14,Lagos,Segun,7,South West,Kemi,Hyundai
2021-02-18,Bayelsa,Yenagoa,CR-V,Foreign Used,19428571,1,4.5,18554285.305,Individual,2021-02-24,Delayed,56,Lagos,Mike,6,South South,Bola,Honda
2021-02-18,Lagos,Ajah,Elantra,Nigerian Used,5750000,1,6.76,5361300.0,Individual,2021-02-21,On-Time,9,Lagos,Peter,10,South West,Kemi,Hyundai
2021-02-18,Anambra,Nnewi,C-Class,Foreign Used,27857142,1,4.5,26603570.61,Individual,2021-02-20,On-Time,40,Lagos,John,7,South East,Sola,Benz
2021-02-19,Kano,Dambatta,Tucson,Nigerian Used,3150000,1,10.94,2805390.0,Individual,2021-02-23,Delayed,77,Lagos,Paul,14,North,Ngozi,Hyundai
2021-02-19,Ogun,Ijebu-Ode,Elantra,Nigerian Used,2500000,1,4.5,2387500.0,Individual,2021-02-27,On-Time,17,Lagos,Peter,15,South West,Ngozi,Hyundai
2021-02-19,Lagos,Epe,Pilot,Foreign Used,16571428,1,4.5,15825713.74,Individual,2021-02-25,On-Time,13,Lagos,Peter,7,South West,Chidi,Honda
2021-02-20,Katsina,Funtua,Rio,Nigerian Used,2000000,2,11.2,3552000.0,Individual,2021-02-21,Delayed,93,Lagos,Peter,15,North,Ngozi,KIA
2021-02-20,Imo,Okigwe,C-Class,Foreign Used,27857142,1,6.94,25923856.3452,Individual,2021-02-22,On-Time,46,Lagos,Tayo,7,South East,Funke,Benz
2021-02-20,Kano,Dambatta,Tucson,Nigerian Used,3150000,1,4.5,3008250.0,Individual,2021-02-25,Delayed,76,Lagos,Segun,14,North,Uche,Hyundai
2021-02-20,FCT,Abuja,Santa Fe,Foreign Used,8000000,2,4.26,15318400.0,Individual,2021-02-25,Delayed,63,Lagos,Tayo,9,North,Sola,Hyundai
2021-02-20,FCT,Kuje,GLC 350,Nigerian Used,6000000,1,10.0,5400000.0,Individual,2021-02-28,Delayed,66,Lagos,David,15,North,Uche,Benz
2021-02-20,Benue,Katsina-Ala,Rav4,Nigerian Used,10000000,1,0.49,9951000.0,Individual,2021-02-26,Delayed,59,Lagos,Bright,5,North,Uche,Toyota
2021-02-20,FCT,Gwagwalada,Civic,Foreign Used,28000000,1,10.95,24934000.000000004,Individual,2021-03-01,Delayed,67,Lagos,David,3,North,Ade,Honda
2021-02-20,Ekiti,Ado-Ekiti,Rav4,Foreign Used,16857142,1,4.5,16098570.61,Individual,2021-02-26,On-Time,28,Lagos,Segun,7,South West,Chidi,Toyota
2021-02-21,Edo,Auchi,Rav4,Foreign Used,13571428,1,4.5,12960713.74,Individual,2021-03-01,On-Time,35,Lagos,Mike,8,South South,Ngozi,Toyota
2021-02-21,Oyo,Ibadan North,GLE 450,Nigerian Used,11400000,1,6.34,10677240.0,Individual,2021-03-02,On-Time,20,Lagos,Bright,9,South West,Bola,Benz
2021-02-21,Benue,Makurdi,Highlander,Foreign Used,10285714,1,9.72,9285942.599200001,Individual,2021-02-24,Delayed,61,Lagos,Emmanuel,9,North,Emeka,Toyota
2021-02-21,Ondo,Ondo,Tucson,Nigerian Used,3800000,1,7.57,3512340.0,Individual,2021-03-02,On-Time,30,Lagos,Peter,13,South West,Bola,Hyundai
2021-02-21,Lagos,Ajah,Pilot,Foreign Used,8000000,1,4.5,7640000.0,Individual,2021-03-01,On-Time,13,Lagos,Emmanuel,10,South West,Uche,Honda
2021-02-21,Rivers,Eleme,E-Class,Nigerian Used,6900000,1,5.39,6528090.0,Individual,2021-02-23,Delayed,54,Lagos,Tayo,14,South South,Funke,Benz
2021-02-22,Oyo,Ogbomosho,Corolla,Nigerian Used,7750000,1,9.84,6987400.0,Individual,2021-03-01,On-Time,23,Lagos,Mike,8,South West,Kemi,Toyota
2021-02-22,Lagos,Ikorodu,E-Class,Foreign Used,27857142,1,4.5,26603570.61,Individual,2021-02-28,On-Time,11,Lagos,Mike,7,South West,Bola,Benz
2021-02-23,Lagos,Lekki,Highlander,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2021-02-27,On-Time,14,Lagos,Chuka,6,South West,Ngozi,Toyota
2021-02-23,Osun,Osogbo,Accord,Nigerian Used,6600000,1,10.73,5891820.0,Individual,2021-03-02,On-Time,30,Lagos,Mike,11,South West,Ngozi,Honda
2021-02-23,Benue,Makurdi,Civic,Foreign Used,25142857,1,0.96,24901485.5728,Individual,2021-03-02,Delayed,58,Lagos,Emmanuel,4,North,Ngozi,Honda
2021-02-24,Lagos,Ikorodu,Pilot,Foreign Used,13714285,1,8.34,12570513.631,Individual,2021-03-02,On-Time,9,Lagos,Segun,8,South West,Tunde,Honda
2021-02-24,Imo,Okigwe,GLC 350,Nigerian Used,13200000,2,10.82,23543520.0,Individual,2021-03-04,On-Time,49,Lagos,John,7,South East,Ade,Benz
2021-02-24,Lagos,Epe,Civic,Nigerian Used,12000000,1,6.91,11170800.0,Individual,2021-03-03,On-Time,9,Lagos,David,5,South West,Funke,Honda
2021-02-24,Kano,Wudil,Rav4,Foreign Used,30000000,1,4.5,28650000.0,Individual,2021-03-03,Delayed,75,Lagos,Chuka,3,North,Ngozi,Toyota
2021-02-25,Lagos,Alimosho,Santa Fe,Nigerian Used,4450000,1,11.62,3932910.0,Individual,2021-02-28,On-Time,14,Lagos,David,12,South West,Sola,Hyundai
2021-02-25,Lagos,Alimosho,GLC 350,Nigerian Used,7800000,1,4.5,7449000.0,Individual,2021-03-01,On-Time,13,Lagos,Paul,13,South West,Ade,Benz
2021-02-25,Lagos,Ikeja,Civic,Nigerian Used,5700000,1,7.77,5257110.0,Individual,2021-03-04,On-Time,10,Lagos,Emmanuel,12,South West,Emeka,Honda
2021-02-26,Imo,Oguta,Highlander,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2021-03-07,On-Time,50,Lagos,David,6,South East,Emeka,Toyota
2021-02-26,Ogun,Ijebu-Ode,Sonata,Foreign Used,16857142,1,4.5,16098570.61,Individual,2021-03-05,On-Time,15,Lagos,Bright,7,South West,Uche,Hyundai
2021-02-26,Lagos,Ikeja,Tucson,Foreign Used,14000000,2,4.5,26740000.0,Individual,2021-03-03,On-Time,12,Lagos,John,6,South West,Tunde,Hyundai
2021-02-26,Lagos,Ajah,Sonata,Nigerian Used,3250000,1,4.5,3103750.0,Individual,2021-03-07,On-Time,11,Lagos,Emmanuel,14,South West,Emeka,Hyundai
2021-02-26,Anambra,Nnewi,Corolla,Nigerian Used,7750000,2,4.5,14802500.0,Individual,2021-02-28,On-Time,40,Lagos,Segun,8,South East,Ade,Toyota
2021-02-26,Ogun,Ijebu-Ode,Accord,Nigerian Used,8400000,1,4.5,8022000.0,Individual,2021-03-01,On-Time,19,Lagos,Paul,9,South West,Kemi,Honda
2021-02-27,Lagos,Ikeja,Sonata,Nigerian Used,2500000,1,4.5,2387500.0,Individual,2021-03-01,On-Time,14,Lagos,Peter,15,South West,Kemi,Hyundai
2021-02-27,Lagos,Surulere,Highlander,Nigerian Used,4000000,1,4.5,3820000.0,Individual,2021-03-07,On-Time,8,Lagos,Mike,13,South West,Kemi,Toyota
2021-02-27,Ondo,Ondo,Sonata,Foreign Used,8000000,1,11.94,7044800.0,Individual,2021-03-05,On-Time,31,Lagos,David,10,South West,Sola,Hyundai
2021-02-27,Lagos,Alimosho,GLC 350,Nigerian Used,12300000,2,2.02,24103080.0,Individual,2021-03-08,On-Time,8,Lagos,Emmanuel,8,South West,Sola,Benz
2021-03-01,Lagos,Alimosho,Camry,Foreign Used,16857142,1,4.5,16098570.61,Individual,2021-03-06,On-Time,13,Lagos,Segun,7,South West,Uche,Toyota
2021-03-01,Enugu,Nsukka,Sonata,Foreign Used,11285714,1,11.2,10021714.032,Individual,2021-03-03,On-Time,48,Lagos,John,7,South East,Ade,Hyundai
2021-03-01,Edo,Ekpoma,Elantra,Nigerian Used,9000000,1,6.35,8428500.0,Individual,2021-03-07,On-Time,39,Lagos,Chuka,5,South South,Funke,Hyundai
2021-03-01,FCT,Gwagwalada,CR-V,Foreign Used,8000000,1,9.46,7243200.0,Individual,2021-03-10,Delayed,66,Lagos,John,10,North,Uche,Honda
2021-03-02,Ogun,Sango Ota,Civic,Nigerian Used,12000000,1,4.39,11473200.0,Individual,2021-03-11,On-Time,15,Lagos,Peter,5,South West,Tunde,Honda
2021-03-02,Osun,Ile-Ife,Rav4,Foreign Used,30000000,1,11.78,26466000.0,Individual,2021-03-06,On-Time,30,Lagos,Peter,3,South West,Ngozi,Toyota
2021-03-02,Enugu,Udi,Rav4,Nigerian Used,7000000,1,4.5,6685000.0,Individual,2021-03-04,On-Time,44,Lagos,Emmanuel,9,South East,Uche,Toyota
2021-03-03,Katsina,Katsina City,C-Class,Foreign Used,15000000,1,4.5,14325000.0,Individual,2021-03-04,Delayed,91,Lagos,John,10,North,Chidi,Benz
2021-03-03,Anambra,Ekwulobia,Sonata,Foreign Used,16000000,1,3.24,15481600.0,Individual,2021-03-11,On-Time,38,Lagos,Tayo,5,South East,Uche,Hyundai
2021-03-03,Osun,Ede,Camry,Nigerian Used,6250000,1,2.01,6124375.0,Individual,2021-03-07,On-Time,29,Lagos,David,10,South West,Ngozi,Toyota
2021-03-03,Lagos,Epe,Camry,Nigerian Used,7750000,2,4.5,14802500.0,Individual,2021-03-06,On-Time,9,Lagos,Mike,8,South West,Sola,Toyota
2021-03-03,Lagos,Alimosho,GLC 350,Foreign Used,23571428,1,8.35,21603213.762,Individual,2021-03-07,On-Time,15,Lagos,Mike,8,South West,Ade,Benz
2021-03-03,Osun,Ilesa,GLE 450,Foreign Used,27857142,1,4.33,26650927.7514,Individual,2021-03-09,On-Time,28,Lagos,Emmanuel,7,South West,Uche,Benz
2021-03-04,Lagos,Epe,Elantra,Foreign Used,6000000,2,3.66,11560800.0,Individual,2021-03-05,On-Time,15,Lagos,Chuka,10,South West,Chidi,Hyundai
2021-03-04,Bayelsa,Brass,Highlander,Foreign Used,26714285,2,4.54,51002912.922,Individual,2021-03-10,Delayed,51,Lagos,Segun,4,South South,Chidi,Toyota
2021-03-04,Katsina,Daura,Santa Fe,Foreign Used,16000000,1,7.34,14825600.0,Individual,2021-03-10,Delayed,90,Lagos,Peter,5,North,Emeka,Hyundai
2021-03-04,Osun,Ilesa,Highlander,Foreign Used,13571428,1,4.5,12960713.74,Individual,2021-03-11,On-Time,24,Lagos,David,8,South West,Sola,Toyota
2021-03-04,Imo,Oguta,Corolla,Foreign Used,10285714,1,4.46,9826971.1556,Individual,2021-03-12,On-Time,50,Lagos,Mike,9,South East,Emeka,Toyota
2021-03-04,Ekiti,Ado-Ekiti,C-Class,Foreign Used,36428571,2,4.91,69279856.32779999,Individual,2021-03-12,On-Time,33,Lagos,Mike,5,South West,Kemi,Benz
2021-03-05,Lagos,Ajah,Rio,Foreign Used,17000000,1,9.23,15430900.0,Individual,2021-03-06,On-Time,12,Lagos,Mike,3,South West,Chidi,KIA
2021-03-05,Ogun,Ijebu-Ode,Corolla,Foreign Used,10285714,1,1.72,10108799.7192,Individual,2021-03-08,On-Time,17,Lagos,Peter,9,South West,Chidi,Toyota
2021-03-05,Lagos,Ikorodu,E-Class,Nigerian Used,15000000,1,4.5,14325000.0,Individual,2021-03-08,On-Time,12,Lagos,Emmanuel,5,South West,Tunde,Benz
2021-03-05,Enugu,Nsukka,Tucson,Foreign Used,14000000,2,7.8,25816000.0,Individual,2021-03-06,On-Time,44,Lagos,Paul,6,South East,Uche,Hyundai
2021-03-06,Ogun,Sagamu,CR-V,Foreign Used,10857142,1,5.87,10219827.7646,Individual,2021-03-12,On-Time,19,Lagos,Bright,9,South West,Bola,Honda
2021-03-06,Kano,Kano City,Corolla,Foreign Used,16857142,1,4.5,16098570.61,Individual,2021-03-08,Delayed,80,Lagos,Chuka,7,North,Bola,Toyota
2021-03-06,Lagos,Ikeja,Elantra,Foreign Used,14000000,2,9.95,25214000.0,Individual,2021-03-15,On-Time,14,Lagos,Chuka,6,South West,Uche,Hyundai
2021-03-07,Lagos,Ikeja,Highlander,Foreign Used,20142857,1,10.32,18064114.1576,Individual,2021-03-15,On-Time,12,Lagos,Chuka,6,South West,Emeka,Toyota
2021-03-07,Enugu,Udi,CR-V,Nigerian Used,10200000,1,11.97,8979060.0,Individual,2021-03-16,On-Time,44,Lagos,Bright,7,South East,Sola,Honda
2021-03-08,Lagos,Alimosho,Camry,Nigerian Used,4750000,1,6.65,4434125.0,Individual,2021-03-09,On-Time,14,Lagos,Emmanuel,12,South West,Kemi,Toyota
2021-03-08,Lagos,Surulere,CR-V,Nigerian Used,11100000,3,6.36,31182120.0,Individual,2021-03-12,On-Time,15,Lagos,Peter,6,South West,Ade,Honda
2021-03-09,Ondo,Akure,Pilot,Nigerian Used,5700000,1,0.52,5670360.0,Individual,2021-03-18,On-Time,31,Lagos,Emmanuel,12,South West,Emeka,Honda
2021-03-09,Ondo,Okitipupa,Elantra,Foreign Used,18000000,1,11.7,15894000.0,Individual,2021-03-14,On-Time,29,Lagos,Peter,4,South West,Ade,Hyundai
2021-03-09,Osun,Osogbo,Accord,Nigerian Used,5700000,1,4.5,5443500.0,Individual,2021-03-17,On-Time,24,Lagos,Tayo,12,South West,Uche,Honda
2021-03-10,Oyo,Ogbomosho,Elantra,Nigerian Used,6400000,1,6.95,5955200.0,Individual,2021-03-18,On-Time,21,Lagos,Paul,9,South West,Funke,Hyundai
2021-03-10,Lagos,Ikorodu,Tucson,Nigerian Used,3150000,1,4.5,3008250.0,Individual,2021-03-16,On-Time,12,Lagos,Paul,14,South West,Funke,Hyundai
2021-03-10,Lagos,Epe,Accord,Foreign Used,25142857,1,4.5,24011428.435,Individual,2021-03-15,On-Time,14,Lagos,Paul,4,South West,Emeka,Honda
2021-03-10,Lagos,Ajah,GLE 450,Foreign Used,27857142,1,11.32,24703713.5256,Individual,2021-03-15,On-Time,9,Lagos,Paul,7,South West,Chidi,Benz
2021-03-10,Imo,Owerri,Corolla,Foreign Used,13571428,1,7.98,12488428.0456,Individual,2021-03-16,On-Time,47,Lagos,Paul,8,South East,Funke,Toyota
2021-03-10,Lagos,Surulere,Sonata,Nigerian Used,10000000,1,8.62,9138000.0,Individual,2021-03-18,On-Time,12,Lagos,Paul,5,South West,Kemi,Hyundai
2021-03-10,Kano,Kano City,Accord,Foreign Used,25142857,2,4.5,48022856.87,Individual,2021-03-17,Delayed,75,Lagos,Segun,4,North,Tunde,Honda
2021-03-11,Bayelsa,Brass,Sonata,Nigerian Used,5750000,1,4.5,5491250.0,Individual,2021-03-12,Delayed,57,Lagos,Paul,10,South South,Uche,Hyundai
2021-03-11,Oyo,Ibadan Central,Highlander,Nigerian Used,7000000,1,10.62,6256600.0,Individual,2021-03-15,On-Time,22,Lagos,David,9,South West,Ngozi,Toyota
2021-03-11,Lagos,Ajah,Sonata,Nigerian Used,3900000,1,4.5,3724500.0,Individual,2021-03-15,On-Time,10,Lagos,Chuka,14,South West,Tunde,Hyundai
2021-03-11,FCT,Gwagwalada,Camry,Foreign Used,7000000,2,6.32,13115200.0,Individual,2021-03-14,Delayed,62,Lagos,Tayo,10,North,Tunde,Toyota
2021-03-11,Kano,Gwarzo,Sonata,Foreign Used,32142857,1,4.04,30844285.5772,Individual,2021-03-19,Delayed,78,Lagos,Paul,6,North,Chidi,Hyundai
2021-03-11,Lagos,Ikorodu,Elantra,Nigerian Used,9000000,1,4.5,8595000.0,Individual,2021-03-14,On-Time,10,Lagos,Mike,5,South West,Chidi,Hyundai
2021-03-11,Lagos,Surulere,Camry,Nigerian Used,7750000,2,4.5,14802500.0,Individual,2021-03-20,On-Time,11,Lagos,David,8,South West,Emeka,Toyota
2021-03-12,Ekiti,Ikere,Rav4,Nigerian Used,5500000,3,7.99,15181650.0,Individual,2021-03-14,On-Time,27,Lagos,Chuka,11,South West,Ngozi,Toyota
2021-03-12,Lagos,Ikeja,Elantra,Nigerian Used,3800000,1,6.05,3570100.0,Individual,2021-03-18,On-Time,9,Lagos,John,13,South West,Ade,Hyundai
2021-03-12,FCT,Kuje,Highlander,Foreign Used,13571428,1,4.5,12960713.74,Individual,2021-03-18,Delayed,67,Lagos,Segun,8,North,Funke,Toyota
2021-03-12,Ekiti,Omuo,Camry,Nigerian Used,4750000,1,4.5,4536250.0,Individual,2021-03-14,On-Time,30,Lagos,Paul,12,South West,Uche,Toyota
2021-03-12,Katsina,Katsina City,Civic,Nigerian Used,9300000,1,4.5,8881500.0,Individual,2021-03-14,Delayed,88,Lagos,Paul,8,North,Funke,Honda
2021-03-12,Lagos,Alimosho,Accord,Foreign Used,22285714,3,11.51,59161884.955800004,Individual,2021-03-18,On-Time,8,Lagos,Segun,5,South West,Uche,Honda
2021-03-12,Lagos,Ajah,Sportage,Foreign Used,7000000,1,4.5,6685000.0,Individual,2021-03-15,On-Time,14,Lagos,John,10,South West,Emeka,KIA
2021-03-12,Lagos,Surulere,Highlander,Foreign Used,26714285,1,5.37,25279727.8955,Individual,2021-03-14,On-Time,11,Lagos,John,4,South West,Bola,Toyota
2021-03-13,Bayelsa,Brass,Camry,Foreign Used,30000000,1,7.33,27801000.0,Individual,2021-03-18,Delayed,54,Lagos,David,3,South South,Ngozi,Toyota
2021-03-14,Imo,Oguta,Sportage,Foreign Used,11285714,1,4.5,10777856.87,Individual,2021-03-23,On-Time,45,Lagos,Tayo,7,South East,Uche,KIA
2021-03-14,Kano,Dambatta,Highlander,Foreign Used,10285714,1,0.02,10283656.8572,Individual,2021-03-22,Delayed,78,Lagos,Emmanuel,9,North,Sola,Toyota
2021-03-14,Katsina,Bakori,Camry,Nigerian Used,8500000,1,10.94,7570100.000000001,Individual,2021-03-22,Delayed,93,Lagos,Bright,7,North,Uche,Toyota
2021-03-15,Oyo,Ibadan South,Pilot,Nigerian Used,4800000,1,4.5,4584000.0,Individual,2021-03-21,On-Time,24,Lagos,David,13,South West,Chidi,Honda
2021-03-15,Lagos,Lekki,Sonata,Foreign Used,26714285,1,4.5,25512142.175,Individual,2021-03-17,On-Time,14,Lagos,Emmanuel,4,South West,Tunde,Hyundai
2021-03-15,Enugu,Enugu City,Camry,Foreign Used,26714285,1,4.5,25512142.175,Individual,2021-03-17,On-Time,42,Lagos,David,4,South East,Sola,Toyota
2021-03-15,Lagos,Ajah,E-Class,Nigerian Used,7800000,1,4.5,7449000.0,Individual,2021-03-18,On-Time,8,Lagos,Emmanuel,13,South West,Uche,Benz
2021-03-15,Benue,Otukpo,Highlander,Foreign Used,30000000,2,4.5,57300000.0,Individual,2021-03-18,Delayed,61,Lagos,John,3,North,Ade,Toyota
2021-03-15,Ogun,Abeokuta,Accord,Nigerian Used,4800000,1,4.5,4584000.0,Individual,2021-03-21,On-Time,18,Lagos,Emmanuel,13,South West,Ade,Honda
2021-03-16,Osun,Ilesa,GLE 450,Foreign Used,45000000,1,10.03,40486500.0,Individual,2021-03-21,On-Time,26,Lagos,Mike,3,South West,Kemi,Benz
2021-03-16,Lagos,Lekki,Rav4,Foreign Used,20142857,1,5.87,18960471.2941,Individual,2021-03-23,On-Time,10,Lagos,Mike,6,South West,Bola,Toyota
2021-03-16,Katsina,Bakori,E-Class,Nigerian Used,12300000,1,4.5,11746500.0,Individual,2021-03-21,Delayed,87,Lagos,Segun,8,North,Ngozi,Benz
2021-03-16,Lagos,Lekki,Corolla,Foreign Used,30000000,1,4.5,28650000.0,Individual,2021-03-21,On-Time,15,Lagos,Peter,3,South West,Ngozi,Toyota
2021-03-17,Lagos,Alimosho,Highlander,Foreign Used,10285714,2,4.5,19645713.74,Individual,2021-03-25,On-Time,10,Lagos,Bright,9,South West,Ade,Toyota
2021-03-17,Oyo,Ogbomosho,Tucson,Nigerian Used,9000000,1,4.5,8595000.0,Individual,2021-03-25,On-Time,24,Lagos,John,5,South West,Ade,Hyundai
2021-03-17,Edo,Benin City,Accord,Foreign Used,13714285,1,10.68,12249599.362,Individual,2021-03-20,On-Time,35,Lagos,Segun,8,South South,Ngozi,Honda
2021-03-17,Lagos,Surulere,Rav4,Foreign Used,23428571,1,6.07,22006456.7403,Individual,2021-03-23,On-Time,14,Lagos,Mike,5,South West,Uche,Toyota
2021-03-18,Lagos,Surulere,Sonata,Nigerian Used,8350000,2,4.5,15948500.0,Individual,2021-03-22,On-Time,14,Lagos,David,6,South West,Sola,Hyundai
2021-03-18,Lagos,Surulere,Highlander,Nigerian Used,6250000,1,6.9,5818750.0,Individual,2021-03-25,On-Time,9,Lagos,Paul,10,South West,Bola,Toyota
2021-03-18,Lagos,Epe,Rav4,Foreign Used,10285714,1,4.1,9863999.726,Individual,2021-03-22,On-Time,15,Lagos,Paul,9,South West,Sola,Toyota
2021-03-18,Bayelsa,Ogbia,GLC 350,Foreign Used,40714285,1,2.31,39773785.016499996,Individual,2021-03-25,On-Time,50,Lagos,Mike,4,South South,Sola,Benz
2021-03-18,Anambra,Awka,Corolla,Nigerian Used,4000000,1,10.56,3577600.0,Individual,2021-03-22,On-Time,39,Lagos,Tayo,13,South East,Emeka,Toyota
